"SK_ID_CURR","TARGET_predicted-probability of default 1","Target_Actual","Rate"
434861,0.2955548,0,29.55548
442650,0.080612004,0,8.0612004
139808,0.37700266,0,37.700266
295192,0.4816433,0,48.16433
372685,0.19285588,0,19.285588
320708,0.26378286,0,26.378286
369598,0.65915155,0,65.915155
260303,0.5787588,0,57.87588
145721,0.23667991,0,23.667991
131319,0.8157435,0,81.57435
106809,0.7897215,0,78.97215
110298,0.3279943,0,32.79943
393993,0.2064711,0,20.64711
274903,0.9339973,1,93.39973
116792,0.77652955,0,77.652955
304178,0.45529515,0,45.529515
286507,0.19130656,1,19.130656
106025,0.15227576,0,15.227576
230293,0.25542918,0,25.542918
426612,0.6672691,0,66.72691
379315,0.83099985,0,83.099985
195224,0.6722713,0,67.22713
233492,0.49580893,0,49.580893
148027,0.19508854,0,19.508854
380535,0.5089306,0,50.89306
111069,0.52584165,0,52.584165
388560,0.18149813,0,18.149813
208686,0.27233797,0,27.233797
106304,0.17153272,0,17.153272
445088,0.5250161,0,52.50161
419597,0.11947969,0,11.947969
372339,0.38957688,1,38.957688
186257,0.2291778,0,22.91778
363560,0.4265863,0,42.65863
234416,0.704378,0,70.4378
365029,0.715371,0,71.5371
121827,0.18861836,0,18.861836
143869,0.69649637,0,69.649637
144723,0.30978692,0,30.978692
388916,0.8201645,1,82.01645
345745,0.18146327,0,18.146327
183320,0.21534331,0,21.534331
285470,0.56569904,0,56.569904
369681,0.728771,1,72.8771
317646,0.6867766,1,68.67766
180501,0.38956466,0,38.956466
358281,0.74232924,1,74.232924
146783,0.27252004,0,27.252004
365630,0.54030794,0,54.030794
189904,0.5832143,0,58.32143
192908,0.42870006,0,42.870006
343356,0.52902156,0,52.902156
393404,0.43445724,0,43.445724
372970,0.3679336,0,36.79336
402337,0.23052998,0,23.052998
172991,0.17147706,0,17.147706
153318,0.63794965,0,63.794965
319869,0.20103808,0,20.103808
134328,0.47993186,0,47.993186
434262,0.21208875,0,21.208875
149505,0.4919202,0,49.19202
455235,0.5706523,0,57.06523
299942,0.59232134,0,59.232134
246739,0.58923984,0,58.923984
227388,0.12441186,0,12.441186
424628,0.40394434,0,40.394434
365772,0.7658476,0,76.58476
452171,0.5285146,0,52.85146
184001,0.55133873,0,55.133873
246529,0.7390792,0,73.90792
367311,0.3578123,0,35.78123
316542,0.27499023,0,27.499023
406169,0.6064719,0,60.64719
184623,0.34558088,0,34.558088
156876,0.3182422,0,31.82422
134687,0.075489506,0,7.5489506
278639,0.6926601,0,69.26601
265531,0.8893217,1,88.93217
336465,0.7258947,0,72.58947
292153,0.39979047,0,39.979047
414870,0.6330386,0,63.30386
186494,0.91673434,1,91.673434
238583,0.27552938,0,27.552938
346447,0.2879535,0,28.79535
383217,0.83063936,1,83.063936
416830,0.28442052,0,28.442052
184537,0.607802,0,60.7802
248608,0.20390856,0,20.390856
149888,0.59563583,0,59.563583
105116,0.48659536,0,48.659536
413664,0.42303655,0,42.303655
131355,0.30269176,0,30.269176
120818,0.46126536,0,46.126536
391250,0.2583252,0,25.83252
309858,0.331527,0,33.1527
221280,0.4815809,0,48.15809
190442,0.88108754,0,88.108754
235941,0.36938423,0,36.938423
149357,0.18996708,0,18.996708
357152,0.5124289,0,51.24289
279901,0.15630381,0,15.630381
436590,0.22902043,0,22.902043
130751,0.369432,0,36.9432
145839,0.1984668,0,19.84668
275036,0.45588198,0,45.588198
248874,0.62544626,0,62.544626
344212,0.38472423,0,38.472423
232341,0.38770634,0,38.770634
162068,0.8967205,0,89.67205
274372,0.298059,0,29.8059
362353,0.11556678,0,11.556678
398763,0.40223932,0,40.223932
394876,0.12431112,0,12.431112
396229,0.39613748,0,39.613748
317638,0.6585657,0,65.85657
175903,0.575501,0,57.5501
222612,0.45480958,1,45.480958
311533,0.60935897,0,60.935897
261210,0.5026922,1,50.26922
276537,0.89693636,0,89.693636
321366,0.2691281,0,26.91281
301311,0.5583979,1,55.83979
412965,0.42858586,0,42.858586
291389,0.53570116,0,53.570116
259172,0.31531453,0,31.531453
287601,0.46436042,0,46.436042
366859,0.7117722,1,71.17722
125233,0.12317188,0,12.317188
337190,0.8540861,0,85.40861
403991,0.21322775,0,21.322775
152962,0.18766911,0,18.766911
295111,0.5253328,1,52.53328
248523,0.26259658,1,26.259658
163425,0.48108765,1,48.108765
313905,0.3707806,0,37.07806
399140,0.5518686,0,55.18686
262735,0.2328512,0,23.28512
235450,0.23333395,0,23.333395
207248,0.095180035,0,9.5180035
159190,0.15872344,0,15.872344
224000,0.577716,1,57.7716
408102,0.34296373,1,34.296373
384286,0.53926796,0,53.926796
109329,0.48731962,0,48.731962
408770,0.7748541,0,77.48541
383886,0.24110843,0,24.110843
164936,0.4387577,0,43.87577
336629,0.6295247,0,62.95247
126769,0.42731982,0,42.731982
335708,0.046934377,0,4.6934377
446037,0.82587045,1,82.587045
308413,0.11095494,0,11.095494
217195,0.33040532,1,33.040532
286139,0.12014447,0,12.014447
379332,0.29624918,0,29.624918
258834,0.675405,0,67.5405
330735,0.2700526,0,27.00526
141562,0.3921123,0,39.21123
316101,0.588332,0,58.8332
375078,0.349303,0,34.9303
314524,0.12510319,0,12.510319
195861,0.24031614,0,24.031614
192141,0.31078976,0,31.078976
307185,0.80309695,1,80.309695
282403,0.15031742,0,15.031742
322970,0.45518985,0,45.518985
243967,0.29763296,0,29.763296
367564,0.37918535,0,37.918535
148019,0.12540843,0,12.540843
430209,0.25530005,0,25.530005
269141,0.44759,0,44.759
146286,0.6019601,0,60.19601
283448,0.06499514,0,6.499514
265980,0.8189793,0,81.89793
289331,0.16863701,0,16.863701
428736,0.197803,0,19.7803
319852,0.34172583,0,34.172583
249499,0.26680365,0,26.680365
317378,0.362753,0,36.2753
174159,0.42561355,0,42.561355
173187,0.8722393,0,87.22393
317760,0.23198101,0,23.198101
389341,0.6890149,0,68.90149
192891,0.8288931,0,82.88931
350994,0.26638436,0,26.638436
220571,0.71223795,0,71.223795
362995,0.09753561,0,9.753561
209222,0.70910126,1,70.910126
303621,0.6930646,0,69.30646
113831,0.31721056,0,31.721056
419771,0.2670806,0,26.70806
454625,0.5613842,0,56.13842
232725,0.39187998,0,39.187998
309359,0.31843212,0,31.843212
231227,0.24383701,0,24.383701
281646,0.25546935,0,25.546935
311361,0.5560175,0,55.60175
169684,0.60541,0,60.541
445402,0.09079953,0,9.079953
300108,0.680151,0,68.0151
403885,0.57486385,0,57.486385
307878,0.05819622,0,5.819622
122238,0.09869093,0,9.869093
421851,0.72741735,0,72.741735
240957,0.55968666,0,55.968666
405902,0.82381684,1,82.381684
280184,0.35038498,0,35.038498
214368,0.30989176,0,30.989176
388342,0.2998135,0,29.98135
104719,0.25096107,0,25.096107
279849,0.33374646,0,33.374646
420462,0.3377392,0,33.77392
430403,0.39280212,0,39.280212
194235,0.28231058,0,28.231058
228131,0.47254714,0,47.254714
259529,0.26541507,0,26.541507
235257,0.40668055,0,40.668055
169634,0.5997551,1,59.97551
245931,0.087804936,0,8.7804936
120916,0.4364927,0,43.64927
417470,0.15947776,0,15.947776
150286,0.2661151,0,26.61151
230183,0.82074416,1,82.074416
171383,0.3679718,0,36.79718
178278,0.47366783,0,47.366783
151014,0.13026251,0,13.026251
255661,0.7153437,0,71.53437
114141,0.70845646,0,70.845646
439226,0.2195859,0,21.95859
416604,0.24324885,0,24.324885
272513,0.52558887,1,52.558887
115929,0.581086,1,58.1086
385976,0.30682987,0,30.682987
403783,0.30203047,0,30.203047
421314,0.13632084,0,13.632084
411703,0.39601603,0,39.601603
378038,0.32517847,0,32.517847
306579,0.48238778,0,48.238778
266347,0.48515785,0,48.515785
196919,0.30074927,0,30.074927
170193,0.73202986,0,73.202986
211147,0.31603158,0,31.603158
412169,0.5127316,0,51.27316
298729,0.65343523,0,65.343523
240062,0.2294359,0,22.94359
221278,0.4937395,0,49.37395
144553,0.79485023,0,79.485023
326015,0.07081263,0,7.081263
423296,0.54256064,1,54.256064
399907,0.1167985,0,11.67985
148022,0.24857038,0,24.857038
173495,0.16830201,0,16.830201
372592,0.37549803,0,37.549803
162394,0.20167506,0,20.167506
353597,0.11417475,0,11.417475
278076,0.43320215,0,43.320215
298403,0.22588626,0,22.588626
257128,0.38653567,0,38.653567
428581,0.63062614,0,63.062614
140972,0.7362399,0,73.62399
416950,0.3857208,0,38.57208
234222,0.15786107,0,15.786107
379312,0.15415382,0,15.415382
267351,0.3302574,0,33.02574
183154,0.5694358,0,56.94358
450368,0.35181436,0,35.181436
376212,0.22402354,0,22.402354
285654,0.31990147,0,31.990147
306928,0.3763353,0,37.63353
205998,0.255465,0,25.5465
382861,0.6815627,0,68.15627
368719,0.43067282,0,43.067282
282245,0.12178017,0,12.178017
317107,0.13398287,0,13.398287
383871,0.19775741,0,19.775741
374486,0.4029287,0,40.29287
129202,0.34651974,0,34.651974
106307,0.39229804,0,39.229804
188315,0.5164965,1,51.64965
308175,0.27591553,0,27.591553
170279,0.43302712,0,43.302712
359137,0.41862965,0,41.862965
140554,0.41864648,0,41.864648
295756,0.38624072,0,38.624072
113828,0.5024405,0,50.24405
264322,0.34164473,0,34.164473
204113,0.6883577,0,68.83577
455220,0.7441846,0,74.41846
255922,0.33810657,0,33.810657
418735,0.035898127,0,3.5898127
214960,0.62008786,0,62.008786
441750,0.37985495,0,37.985495
203268,0.110685125,0,11.0685125
253915,0.20120484,0,20.120484
280559,0.1754608,0,17.54608
391605,0.32431504,0,32.431504
178555,0.3181963,0,31.81963
109817,0.50024426,0,50.024426
134373,0.39190555,0,39.190555
208718,0.6232202,0,62.32202
181193,0.7426118,0,74.26118
214899,0.18596475,0,18.596475
208883,0.61358744,0,61.358744
229592,0.51790863,0,51.790863
434945,0.26373285,0,26.373285
127320,0.23008595,0,23.008595
183869,0.52657944,0,52.657944
379098,0.6341779,0,63.41779
417295,0.20925196,0,20.925196
434303,0.608762,0,60.8762
354642,0.57571447,0,57.571447
225498,0.3954411,0,39.54411
276553,0.12399839,0,12.399839
235927,0.43293932,0,43.293932
143954,0.24683972,0,24.683972
338780,0.34495258,0,34.495258
355084,0.11784257,0,11.784257
101364,0.6077665,0,60.77665
367965,0.3327835,0,33.27835
435213,0.12793629,0,12.793629
205829,0.46752977,1,46.752977
216235,0.17710607,0,17.710607
100045,0.16707067,0,16.707067
115970,0.68781817,0,68.781817
146896,0.73700213,0,73.700213
113961,0.5255935,0,52.55935
337785,0.9235087,0,92.35087
332273,0.6719599,0,67.19599
381166,0.39005116,0,39.005116
378132,0.60497916,0,60.497916
104635,0.24930827,0,24.930827
186004,0.622582,0,62.2582
161969,0.38122135,0,38.122135
403575,0.3827213,0,38.27213
203710,0.2732905,0,27.32905
229655,0.45337322,0,45.337322
367537,0.6283963,0,62.83963
219422,0.08821223,0,8.821223
231114,0.48166054,0,48.166054
164671,0.4027007,0,40.27007
254322,0.1516439,0,15.16439
161457,0.58230066,1,58.230066
212735,0.41552505,0,41.552505
439968,0.237404,0,23.7404
235814,0.060836345,0,6.0836345
142928,0.38275623,0,38.275623
382648,0.41255006,0,41.255006
409440,0.12759444,0,12.759444
284468,0.56559676,0,56.559676
254345,0.39477864,0,39.477864
186037,0.49654698,0,49.654698
343855,0.8270593,0,82.70593
219549,0.4645355,0,46.45355
196545,0.8832604,0,88.32604
305500,0.2225759,0,22.25759
340061,0.6795126,0,67.95126
454543,0.25895151,0,25.895151
343731,0.32686406,0,32.686406
351798,0.7954531,0,79.54531
412209,0.16926779,0,16.926779
101609,0.649007,0,64.9007
298572,0.24985293,0,24.985293
159160,0.4952161,0,49.52161
455336,0.11360188,0,11.360188
325569,0.47275585,0,47.275585
425132,0.3639183,0,36.39183
158737,0.15627106,0,15.627106
326818,0.81171197,0,81.171197
318613,0.77049464,0,77.049464
196905,0.42866364,0,42.866364
222789,0.32808772,0,32.808772
171978,0.44519168,0,44.519168
187258,0.08643784,0,8.643784
132514,0.39984822,0,39.984822
107155,0.8163961,0,81.63961
406686,0.23828998,0,23.828998
223172,0.16886927,0,16.886927
184107,0.23552446,0,23.552446
373427,0.55362356,0,55.362356
397606,0.327977,0,32.7977
106365,0.46582663,0,46.582663
447707,0.61773074,0,61.773074
254886,0.2400347,0,24.00347
416997,0.56137174,0,56.137174
419588,0.5067656,0,50.67656
254308,0.25697294,0,25.697294
400071,0.8200674,1,82.00674
192162,0.16314076,0,16.314076
266068,0.19614094,0,19.614094
345844,0.5886972,0,58.86972
389746,0.73245513,0,73.245513
373824,0.63000596,0,63.000596
299098,0.7851118,0,78.51118
234422,0.28216347,0,28.216347
338859,0.6751905,0,67.51905
192627,0.23652455,0,23.652455
246523,0.42883667,0,42.883667
403061,0.22398578,0,22.398578
203861,0.31108072,0,31.108072
179052,0.16010728,0,16.010728
373697,0.1715692,0,17.15692
325456,0.8508659,1,85.08659
290011,0.5499419,0,54.99419
404091,0.23069875,0,23.069875
270456,0.2421748,0,24.21748
180767,0.8072416,0,80.72416
140021,0.5262093,0,52.62093
190226,0.1550356,0,15.50356
229138,0.27231055,1,27.231055
400085,0.760535,0,76.0535
351092,0.41738114,0,41.738114
301419,0.66852415,0,66.852415
436636,0.3550392,0,35.50392
281979,0.6404266,0,64.04266
260924,0.06784214,0,6.784214
192906,0.2767966,1,27.67966
266560,0.9060749,1,90.60749
215804,0.27244562,0,27.244562
396438,0.12181313,0,12.181313
158371,0.35249415,0,35.249415
172036,0.5813432,0,58.13432
348748,0.14277776,0,14.277776
332038,0.6997545,0,69.97545
386433,0.55585986,1,55.585986
253158,0.23877889,0,23.877889
218084,0.6407305,1,64.07305
312739,0.12908334,0,12.908334
339959,0.29909948,0,29.909948
205853,0.2418736,0,24.18736
392735,0.687995,0,68.7995
395142,0.28153303,0,28.153303
146618,0.5140121,0,51.40121
219241,0.74331427,0,74.331427
307806,0.71239674,0,71.239674
215305,0.6032769,0,60.32769
258322,0.7565008,0,75.65008
305322,0.28479627,0,28.479627
346372,0.47540668,0,47.540668
190252,0.30741438,0,30.741438
405448,0.3884637,0,38.84637
324958,0.19440146,0,19.440146
410688,0.70046043,0,70.046043
122593,0.2812242,0,28.12242
348458,0.58096206,0,58.096206
363234,0.3360851,0,33.60851
205938,0.2981784,0,29.81784
404275,0.42337233,0,42.337233
123026,0.62181884,1,62.181884
333641,0.39022464,0,39.022464
454203,0.84976757,0,84.976757
370108,0.67293817,0,67.293817
169548,0.6156643,0,61.56643
157416,0.26212725,0,26.212725
373373,0.22796921,0,22.796921
154261,0.37942716,0,37.942716
134088,0.36514232,0,36.514232
333963,0.60858315,1,60.858315
281372,0.5323574,0,53.23574
106681,0.24814808,0,24.814808
430814,0.22793444,0,22.793444
330431,0.19277535,0,19.277535
311748,0.48956716,0,48.956716
165727,0.29632175,0,29.632175
113772,0.32901248,0,32.901248
388244,0.2182118,0,21.82118
386062,0.4145254,0,41.45254
219702,0.0923905,0,9.23905
444248,0.20380478,0,20.380478
328743,0.48375106,0,48.375106
101456,0.7582054,0,75.82054
373733,0.24615258,0,24.615258
447411,0.37782398,0,37.782398
354469,0.32732466,0,32.732466
448073,0.30047584,0,30.047584
128821,0.40979254,0,40.979254
311924,0.4634452,0,46.34452
390413,0.62083894,0,62.083894
361556,0.18407105,0,18.407105
321068,0.14713734,0,14.713734
345323,0.45408154,0,45.408154
278775,0.6561002,0,65.61002
297959,0.12598088,0,12.598088
306698,0.46396214,0,46.396214
388975,0.16018513,0,16.018513
431522,0.11051647,0,11.051647
347653,0.16641796,1,16.641796
256181,0.23408641,0,23.408641
304249,0.32373437,0,32.373437
377703,0.24570161,0,24.570161
128769,0.60059357,0,60.059357
376001,0.86692005,0,86.692005
352159,0.27985898,0,27.985898
346408,0.4391303,0,43.91303
409424,0.8570585,0,85.70585
312082,0.46774197,0,46.774197
272005,0.318672,0,31.8672
164430,0.66577446,0,66.577446
379308,0.8971379,0,89.71379
210274,0.3532431,0,35.32431
171445,0.7962038,1,79.62038
119590,0.4550639,0,45.50639
316640,0.34248072,0,34.248072
110935,0.096652284,0,9.6652284
193836,0.83715445,0,83.715445
384452,0.47893292,0,47.893292
310922,0.5449966,0,54.49966
228247,0.25351423,0,25.351423
215060,0.41991806,0,41.991806
174816,0.38083643,0,38.083643
114021,0.09864323,0,9.864323
352027,0.50389975,0,50.389975
176711,0.21041529,0,21.041529
338715,0.2145036,0,21.45036
158945,0.77476096,0,77.476096
109436,0.893667,1,89.3667
296337,0.5257314,1,52.57314
134426,0.6581242,0,65.81242
231396,0.30157793,0,30.157793
279875,0.4486115,0,44.86115
239132,0.25615117,0,25.615117
350670,0.43469524,0,43.469524
417166,0.57413083,0,57.413083
378723,0.6563287,0,65.63287
123250,0.47149092,0,47.149092
283543,0.3351332,0,33.51332
138708,0.40291545,0,40.291545
123424,0.28082463,0,28.082463
445664,0.78225327,0,78.225327
356248,0.6786229,0,67.86229
312149,0.15878114,0,15.878114
272619,0.10238128,0,10.238128
287447,0.53397214,0,53.397214
179021,0.8535483,0,85.35483
417862,0.6421072,1,64.21072
388492,0.4145159,0,41.45159
322008,0.619319,0,61.9319
129206,0.31487435,0,31.487435
100718,0.21951538,0,21.951538
209079,0.46304283,0,46.304283
332542,0.32344255,0,32.344255
246347,0.589638,0,58.9638
215467,0.37419298,0,37.419298
175728,0.51618755,1,51.618755
320185,0.31971148,0,31.971148
105881,0.30689645,0,30.689645
309364,0.33998457,0,33.998457
196502,0.31381828,0,31.381828
426867,0.21631978,0,21.631978
237612,0.61857903,0,61.857903
165306,0.2553928,0,25.53928
139754,0.2202047,0,22.02047
456241,0.42433363,0,42.433363
220076,0.881182,0,88.1182
135004,0.10487866,0,10.487866
127937,0.6231059,0,62.31059
407111,0.81345844,0,81.345844
146245,0.3796549,0,37.96549
360774,0.25166258,0,25.166258
266856,0.87255174,0,87.255174
221300,0.7462561,1,74.62561
133231,0.37452406,0,37.452406
422896,0.32518303,0,32.518303
239512,0.3094965,0,30.94965
168213,0.7381846,1,73.81846
122755,0.12604213,0,12.604213
139546,0.2891601,0,28.91601
310658,0.77246857,0,77.246857
119134,0.17694975,0,17.694975
379851,0.68219715,0,68.219715
105235,0.61550725,0,61.550725
330786,0.4406361,0,44.06361
427323,0.26792115,0,26.792115
435959,0.18948086,0,18.948086
233976,0.7950411,0,79.50411
282872,0.21508011,0,21.508011
341907,0.5557828,0,55.57828
159634,0.15457529,0,15.457529
372855,0.22376461,0,22.376461
176715,0.12339469,0,12.339469
313611,0.29779196,0,29.779196
332392,0.27780455,0,27.780455
256051,0.32903647,0,32.903647
422637,0.15349846,0,15.349846
130059,0.20241138,0,20.241138
343051,0.5456745,0,54.56745
317477,0.4939808,0,49.39808
201935,0.31267354,0,31.267354
213958,0.7078615,0,70.78615
435130,0.4626573,0,46.26573
130907,0.25860652,0,25.860652
445280,0.65199775,0,65.199775
254118,0.24051094,0,24.051094
444550,0.61240065,0,61.240065
285067,0.24609174,0,24.609174
295489,0.8145257,0,81.45257
356587,0.24675053,0,24.675053
165341,0.14010252,0,14.010252
144754,0.6807653,0,68.07653
150277,0.103093565,0,10.3093565
314672,0.36039254,0,36.039254
268898,0.6849388,0,68.49388
389182,0.5029581,0,50.29581
170459,0.26095626,0,26.095626
435940,0.22331506,0,22.331506
374615,0.18519679,0,18.519679
167850,0.3917829,0,39.17829
250770,0.46728927,0,46.728927
429744,0.123468675,0,12.3468675
117689,0.85945684,0,85.945684
102990,0.27910575,0,27.910575
438300,0.3926212,0,39.26212
214736,0.5364935,0,53.64935
351348,0.0874362,0,8.74362
210094,0.67303133,0,67.303133
315849,0.33297646,0,33.297646
177735,0.5918573,1,59.18573
441585,0.7251646,0,72.51646
180336,0.50162244,0,50.162244
119359,0.24484193,0,24.484193
189934,0.33782625,0,33.782625
370690,0.67894036,1,67.894036
437437,0.6236542,0,62.36542
442595,0.77008533,0,77.008533
182062,0.46400803,0,46.400803
132874,0.74364066,0,74.364066
256947,0.3783147,0,37.83147
265143,0.35945207,0,35.945207
453754,0.07940081,0,7.940081
327145,0.1856197,0,18.56197
284714,0.6354601,1,63.54601
107312,0.2655668,0,26.55668
336895,0.30458605,0,30.458605
367362,0.78847796,0,78.847796
321233,0.14606276,0,14.606276
247361,0.25492072,0,25.492072
214471,0.67274606,1,67.274606
257912,0.5098806,0,50.98806
390176,0.81502104,0,81.502104
242003,0.554682,1,55.4682
357184,0.21306059,0,21.306059
141934,0.4530155,0,45.30155
157323,0.29082873,0,29.082873
140064,0.8734805,1,87.34805
344362,0.24319205,0,24.319205
183635,0.320066,0,32.0066
325975,0.7982451,1,79.82451
111659,0.6767325,0,67.67325
218717,0.34229508,0,34.229508
429965,0.5737919,1,57.37919
110432,0.45893317,1,45.893317
395580,0.7665142,1,76.65142
160768,0.09864496,0,9.864496
296563,0.29016903,0,29.016903
273720,0.112560704,0,11.2560704
398366,0.2569125,0,25.69125
281174,0.24092369,0,24.092369
276775,0.23491944,0,23.491944
438872,0.27022162,0,27.022162
389012,0.45476836,0,45.476836
306999,0.267832,0,26.7832
123169,0.23714742,0,23.714742
143812,0.49587497,0,49.587497
383048,0.21592836,0,21.592836
433545,0.63773376,0,63.773376
415314,0.21711946,0,21.711946
136515,0.29008317,0,29.008317
248809,0.09034869,0,9.034869
154036,0.3500612,0,35.00612
415336,0.21645665,0,21.645665
251415,0.46090674,0,46.090674
231240,0.6446984,0,64.46984
145269,0.45368418,0,45.368418
316823,0.7736812,1,77.36812
359429,0.24645369,0,24.645369
385297,0.34471706,0,34.471706
245080,0.1716317,0,17.16317
109158,0.3060295,0,30.60295
142320,0.5664458,0,56.64458
312636,0.19919549,0,19.919549
363752,0.24931565,0,24.931565
181452,0.8058021,1,80.58021
358579,0.47919548,0,47.919548
450032,0.49914506,0,49.914506
262718,0.313019,0,31.3019
454746,0.19675542,0,19.675542
433534,0.14378151,0,14.378151
422365,0.39490896,0,39.490896
392576,0.5159338,0,51.59338
392344,0.19463341,0,19.463341
395914,0.08733901,0,8.733901
200940,0.13941962,0,13.941962
229055,0.67880327,0,67.880327
236986,0.88257855,0,88.257855
195432,0.7482887,1,74.82887
282348,0.72125036,0,72.125036
313981,0.6326741,0,63.26741
380258,0.7734959,0,77.34959
393059,0.20062369,0,20.062369
109808,0.1483806,0,14.83806
344290,0.19264169,0,19.264169
436691,0.6608019,0,66.08019
228366,0.72385806,0,72.385806
295206,0.6852806,0,68.52806
371367,0.21315584,0,21.315584
198781,0.619402,1,61.9402
342145,0.64798254,0,64.798254
137173,0.36983576,0,36.983576
399875,0.30670014,0,30.670014
205074,0.7146863,0,71.46863
251855,0.7106943,0,71.06943
153853,0.6981057,0,69.81057
257721,0.4022425,0,40.22425
217365,0.5368258,0,53.68258
325201,0.53105396,0,53.105396
374197,0.4861942,0,48.61942
288394,0.46040228,0,46.040228
424127,0.44901463,0,44.901463
249024,0.29028377,0,29.028377
127099,0.8132854,1,81.32854
306412,0.2007199,0,20.07199
200397,0.8218438,1,82.18438
149909,0.13962835,0,13.962835
451699,0.17125757,0,17.125757
368860,0.34474906,0,34.474906
236659,0.47684383,0,47.684383
326751,0.42843416,0,42.843416
450775,0.622519,0,62.2519
390936,0.18323575,0,18.323575
313205,0.5174421,0,51.74421
137574,0.23841192,0,23.841192
121031,0.123124845,0,12.3124845
291347,0.39412758,0,39.412758
265749,0.68510133,0,68.510133
163963,0.86273366,0,86.273366
223947,0.39768657,0,39.768657
182210,0.24307686,0,24.307686
163549,0.26740015,0,26.740015
128963,0.91330177,0,91.330177
308615,0.24413481,0,24.413481
381238,0.30091932,0,30.091932
174492,0.35112223,0,35.112223
222569,0.3837073,1,38.37073
245081,0.9481115,1,94.81115
331291,0.65418714,0,65.418714
328960,0.436766,0,43.6766
397756,0.13550583,0,13.550583
327534,0.19628611,0,19.628611
179580,0.59118545,0,59.118545
434641,0.39904094,0,39.904094
440280,0.4393857,0,43.93857
420581,0.33656338,0,33.656338
220086,0.53345394,0,53.345394
380818,0.3995066,0,39.95066
400560,0.25123614,0,25.123614
329930,0.8617925,1,86.17925
297850,0.3027809,0,30.27809
431229,0.76031035,0,76.031035
270418,0.29917657,0,29.917657
440625,0.90916604,1,90.916604
419497,0.5534648,0,55.34648
280123,0.47920093,0,47.920093
416521,0.29398462,0,29.398462
144574,0.54041904,0,54.041904
254725,0.5912411,0,59.12411
270093,0.6838525,0,68.38525
191235,0.65159065,0,65.159065
166784,0.76963663,1,76.963663
178581,0.27681348,0,27.681348
107995,0.24897929,0,24.897929
405271,0.08933557,0,8.933557
252433,0.66066,0,66.066
416114,0.32118744,0,32.118744
141916,0.4833474,0,48.33474
422616,0.43862993,0,43.862993
400437,0.341454,0,34.1454
111607,0.2549969,0,25.49969
421456,0.13376059,0,13.376059
362551,0.41988114,0,41.988114
101959,0.5901038,0,59.01038
288903,0.5076225,0,50.76225
246985,0.28919375,0,28.919375
374557,0.6454435,0,64.54435
105984,0.8011457,0,80.11457
210873,0.45215473,0,45.215473
332584,0.60427403,0,60.427403
198040,0.72778714,1,72.778714
289284,0.19792408,0,19.792408
300398,0.5194404,1,51.94404
373466,0.46948165,0,46.948165
126740,0.17156275,0,17.156275
356116,0.24980046,0,24.980046
134003,0.54191905,0,54.191905
155747,0.61664224,0,61.664224
455238,0.5417868,0,54.17868
122087,0.2922472,0,29.22472
415239,0.1936973,0,19.36973
151635,0.21194148,0,21.194148
129344,0.23135203,0,23.135203
317177,0.48140085,0,48.140085
354705,0.7231651,0,72.31651
386252,0.59785354,0,59.785354
320881,0.5404462,0,54.04462
400714,0.69967854,0,69.967854
347153,0.59819967,0,59.819967
325074,0.47333673,0,47.333673
163876,0.32825306,0,32.825306
143623,0.64738286,0,64.738286
270722,0.7110695,0,71.10695
428844,0.21116379,0,21.116379
395442,0.21276966,0,21.276966
199884,0.51751906,0,51.751906
302618,0.33965215,0,33.965215
326758,0.284075,0,28.4075
204233,0.28670493,0,28.670493
127842,0.6481465,0,64.81465
425080,0.2145808,0,21.45808
269061,0.15787248,0,15.787248
268566,0.37284246,0,37.284246
191517,0.8865606,0,88.65606
282745,0.16334186,0,16.334186
105794,0.17110345,0,17.110345
126346,0.7031235,0,70.31235
328748,0.5620881,0,56.20881
239124,0.13624847,0,13.624847
244459,0.59184676,0,59.184676
330619,0.6456009,0,64.56009
421086,0.19244738,0,19.244738
230638,0.4861606,1,48.61606
238719,0.60002863,0,60.002863
314764,0.48762757,0,48.762757
419536,0.18729408,0,18.729408
333349,0.4200351,1,42.00351
187092,0.6492768,0,64.92768
360609,0.13775381,0,13.775381
290322,0.4642097,0,46.42097
138004,0.68942106,0,68.942106
431673,0.5649312,0,56.49312
426719,0.35786197,0,35.786197
285907,0.6799298,0,67.99298
298017,0.6505238,0,65.05238
273295,0.071540445,0,7.1540445
260326,0.50388885,0,50.388885
425697,0.3511556,0,35.11556
176791,0.36781687,0,36.781687
412718,0.19614846,0,19.614846
195221,0.80826324,1,80.826324
324483,0.54359114,0,54.359114
127768,0.38376954,0,38.376954
265390,0.17366888,0,17.366888
169553,0.57935673,0,57.935673
395527,0.7046802,0,70.46802
330115,0.87224185,0,87.224185
349223,0.14709209,0,14.709209
163797,0.25464028,0,25.464028
245207,0.39244193,0,39.244193
277078,0.29362735,0,29.362735
437118,0.7657035,0,76.57035
324145,0.8230783,0,82.30783
273905,0.2726114,0,27.26114
425327,0.43795997,0,43.795997
419915,0.69798434,1,69.798434
197613,0.0833729,0,8.33729
345766,0.63284516,0,63.284516
440076,0.1460801,0,14.60801
282536,0.8550688,0,85.50688
397649,0.17943022,0,17.943022
159561,0.6209153,0,62.09153
402371,0.8510826,0,85.10826
454819,0.48380545,0,48.380545
396652,0.5897866,0,58.97866
200802,0.7296921,0,72.96921
253920,0.72909224,0,72.909224
338428,0.21317446,0,21.317446
213619,0.19278124,0,19.278124
